Gender,BIPOC_or_not,FirstGen_or_not,PellGrant,Rural_or_not,EntryYear,Fall_Sem,Retained_or_not
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,1
F,0,0,1,1,2017,3rd,0
F,0,0,1,1,2017,3rd,0
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,1
F,0,0,1,1,2017,4th,0
F,0,0,1,1,2017,4th,0
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,1
F,0,0,1,1,2018,2nd,0
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,1
F,0,0,1,1,2018,3rd,0
F,0,0,1,1,2018,3rd,0
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,1,2019,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,1
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,2nd,0
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,1
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,3rd,0
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,1
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2014,4th,0
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,1
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,2nd,0
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,1
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,3rd,0
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
F,0,0,1,0,2015,4th,1
